time : 5.05 Pitch : 1.07 Roll : 1.23 Yaw : 29.15 dYaw : 1.68 Latitude : -12758432 Longitude : 913742775 GPS Time : 11:31:24 accel(x, y, z) :  (-0.03, 0.04, 1.02)  gyro(x, y, z) :  (2.62, -0.18, -0.43)  mag(x, y, z) :  (11.23, -14.73, 25.60)  Speed (m/s): 0.00
time : 5.08 Pitch : 1.83 Roll : 0.41 Yaw : 27.68 dYaw : 1.47 Latitude : -12421572 Longitude : 914127703 GPS Time : 11:31:25 accel(x, y, z) :  (-0.06, 0.01, 0.98)  gyro(x, y, z) :  (2.62, 4.52, -0.92)  mag(x, y, z) :  (11.30, -14.76, 25.49)  Speed (m/s): 0.00
time : 5.10 Pitch : 1.04 Roll : 0.83 Yaw : 28.76 dYaw : 1.08 Latitude : -12752416 Longitude : 913816617 GPS Time : 11:31:25 accel(x, y, z) :  (-0.03, 0.03, 1.02)  gyro(x, y, z) :  (2.20, 1.22, -0.06)  mag(x, y, z) :  (11.13, -14.51, 25.76)  Speed (m/s): 0.00
time : 5.12 Pitch : 1.94 Roll : 0.38 Yaw : 25.77 dYaw : 2.99 Latitude : -12924313 Longitude : 913688286 GPS Time : 11:31:26 accel(x, y, z) :  (-0.06, 0.01, 1.00)  gyro(x, y, z) :  (1.89, 1.22, -0.31)  mag(x, y, z) :  (11.90, -13.81, 25.76)  Speed (m/s): 0.00
time : 5.15 Pitch : 1.65 Roll : 0.32 Yaw : 26.83 dYaw : 1.06 Latitude : -12816788 Longitude : 913819524 GPS Time : 11:31:26 accel(x, y, z) :  (-0.05, 0.01, 0.97)  gyro(x, y, z) :  (2.01, -0.55, 2.14)  mag(x, y, z) :  (11.65, -14.32, 26.44)  Speed (m/s): 0.00
time : 5.18 Pitch : 2.03 Roll : 0.66 Yaw : 27.06 dYaw : 0.23 Latitude : -13005064 Longitude : 913674460 GPS Time : 11:31:27 accel(x, y, z) :  (-0.06, 0.02, 0.96)  gyro(x, y, z) :  (2.08, -0.73, 0.37)  mag(x, y, z) :  (11.56, -14.50, 26.64)  Speed (m/s): 0.00
time : 5.20 Pitch : 1.71 Roll : 0.70 Yaw : 26.46 dYaw : 0.60 Latitude : -13155658 Longitude : 913544710 GPS Time : 11:31:27 accel(x, y, z) :  (-0.05, 0.02, 0.96)  gyro(x, y, z) :  (2.81, 0.18, 0.37)  mag(x, y, z) :  (11.89, -13.94, 25.60)  Speed (m/s): 0.00
time : 5.23 Pitch : 1.73 Roll : 0.67 Yaw : 26.66 dYaw : 0.20 Latitude : -13198427 Longitude : 913546554 GPS Time : 11:31:28 accel(x, y, z) :  (-0.05, 0.02, 1.00)  gyro(x, y, z) :  (2.26, -0.43, -0.18)  mag(x, y, z) :  (12.18, -14.53, 26.71)  Speed (m/s): 0.00
time : 5.25 Pitch : 0.90 Roll : 1.22 Yaw : 28.61 dYaw : 1.95 Latitude : -13219812 Longitude : 913547476 GPS Time : 11:31:28 accel(x, y, z) :  (-0.03, 0.04, 0.97)  gyro(x, y, z) :  (0.92, 2.99, -0.85)  mag(x, y, z) :  (11.58, -14.48, 26.29)  Speed (m/s): 0.00
time : 5.28 Pitch : 1.88 Roll : -0.08 Yaw : 28.46 dYaw : 0.15 Latitude : -11733166 Longitude : 915099955 GPS Time : 11:31:29 accel(x, y, z) :  (-0.06, -0.00, 1.00)  gyro(x, y, z) :  (7.75, -2.69, -2.56)  mag(x, y, z) :  (11.13, -15.81, 25.87)  Speed (m/s): 0.00
time : 5.30 Pitch : 2.31 Roll : -1.66 Yaw : 30.55 dYaw : 2.09 Latitude : 376271822 Longitude : 1270732336 GPS Time : 11:31:29 accel(x, y, z) :  (-0.07, -0.05, 1.00)  gyro(x, y, z) :  (-0.24, -4.46, -19.41)  mag(x, y, z) :  (10.56, -19.25, 26.32)  Speed (m/s): 217.98
time : 5.33 Pitch : 3.21 Roll : -1.58 Yaw : 31.76 dYaw : 1.21 Latitude : 376271822 Longitude : 1270732336 GPS Time : 11:31:30 accel(x, y, z) :  (-0.09, -0.05, 0.93)  gyro(x, y, z) :  (3.17, -2.62, 24.29)  mag(x, y, z) :  (9.01, -19.54, 26.65)  Speed (m/s): 217.98
time : 5.35 Pitch : 3.51 Roll : -2.86 Yaw : 26.17 dYaw : 5.60 Latitude : 376271822 Longitude : 1270732336 GPS Time : 11:31:30 accel(x, y, z) :  (-0.11, -0.09, 1.00)  gyro(x, y, z) :  (6.35, 6.04, -5.92)  mag(x, y, z) :  (10.36, -17.18, 28.10)  Speed (m/s): 217.98
time : 5.37 Pitch : 3.50 Roll : -1.80 Yaw : 29.98 dYaw : 3.81 Latitude : 376276037 Longitude : 1270743747 GPS Time : 11:31:31 accel(x, y, z) :  (-0.11, -0.05, 0.96)  gyro(x, y, z) :  (10.68, 2.14, -5.37)  mag(x, y, z) :  (9.89, -19.35, 27.26)  Speed (m/s): 193.21
time : 5.40 Pitch : 0.96 Roll : -3.20 Yaw : 31.30 dYaw : 1.33 Latitude : 376276037 Longitude : 1270743747 GPS Time : 11:31:31 accel(x, y, z) :  (-0.03, -0.10, 0.98)  gyro(x, y, z) :  (3.11, -1.04, 13.92)  mag(x, y, z) :  (10.67, -20.23, 27.59)  Speed (m/s): 193.21
time : 5.43 Pitch : 1.33 Roll : 2.61 Yaw : 33.92 dYaw : 2.62 Latitude : 376276037 Longitude : 1270743747 GPS Time : 11:31:31 accel(x, y, z) :  (-0.04, 0.08, 0.97)  gyro(x, y, z) :  (-6.53, 2.14, -7.39)  mag(x, y, z) :  (11.10, -19.82, 25.59)  Speed (m/s): 193.21
time : 5.45 Pitch : 2.12 Roll : -0.44 Yaw : 29.87 dYaw : 4.05 Latitude : 376278082 Longitude : 1270751039 GPS Time : 11:31:32 accel(x, y, z) :  (-0.06, -0.01, 0.95)  gyro(x, y, z) :  (3.72, 2.81, -1.16)  mag(x, y, z) :  (11.43, -18.21, 25.11)  Speed (m/s): 82.57
time : 5.48 Pitch : 2.51 Roll : -2.37 Yaw : 24.52 dYaw : 5.36 Latitude : 376266948 Longitude : 1270717910 GPS Time : 11:31:32 accel(x, y, z) :  (-0.08, -0.07, 0.98)  gyro(x, y, z) :  (-0.92, -1.59, 18.19)  mag(x, y, z) :  (12.41, -15.70, 23.65)  Speed (m/s): 38.83
time : 5.50 Pitch : -0.76 Roll : 0.26 Yaw : 28.30 dYaw : 3.78 Latitude : 376262853 Longitude : 1270705001 GPS Time : 11:31:32 accel(x, y, z) :  (0.03, 0.01, 1.11)  gyro(x, y, z) :  (7.14, 8.79, 27.10)  mag(x, y, z) :  (12.19, -14.11, 24.06)  Speed (m/s): 162.36
time : 5.53 Pitch : 0.89 Roll : -1.70 Yaw : 22.60 dYaw : 5.69 Latitude : 376258760 Longitude : 1270693190 GPS Time : 11:31:33 accel(x, y, z) :  (-0.03, -0.05, 0.96)  gyro(x, y, z) :  (0.73, -0.61, -6.77)  mag(x, y, z) :  (12.46, -12.71, 25.39)  Speed (m/s): 179.50
time : 5.55 Pitch : 1.15 Roll : 0.98 Yaw : 26.25 dYaw : 3.64 Latitude : 376265605 Longitude : 1270715040 GPS Time : 11:31:33 accel(x, y, z) :  (-0.03, 0.03, 0.93)  gyro(x, y, z) :  (6.16, -6.23, -7.02)  mag(x, y, z) :  (12.95, -14.20, 25.10)  Speed (m/s): 17.79
time : 5.58 Pitch : -0.52 Roll : 1.29 Yaw : 28.44 dYaw : 2.19 Latitude : 376258464 Longitude : 1270693486 GPS Time : 11:31:33 accel(x, y, z) :  (0.02, 0.04, 0.95)  gyro(x, y, z) :  (4.39, -4.94, 5.49)  mag(x, y, z) :  (13.16, -14.82, 25.78)  Speed (m/s): 60.12
time : 5.60 Pitch : -2.09 Roll : 0.39 Yaw : 29.16 dYaw : 0.72 Latitude : 376259013 Longitude : 1270694591 GPS Time : 11:31:34 accel(x, y, z) :  (0.07, 0.01, 1.02)  gyro(x, y, z) :  (0.31, 1.16, 1.65)  mag(x, y, z) :  (12.76, -14.10, 25.57)  Speed (m/s): 227.91
time : 5.62 Pitch : 0.94 Roll : -1.19 Yaw : 26.80 dYaw : 2.36 Latitude : 376259013 Longitude : 1270694591 GPS Time : 11:31:34 accel(x, y, z) :  (-0.03, -0.04, 0.95)  gyro(x, y, z) :  (5.86, -7.26, -3.48)  mag(x, y, z) :  (12.02, -15.31, 25.81)  Speed (m/s): 227.91
time : 5.65 Pitch : 3.99 Roll : -2.88 Yaw : 21.52 dYaw : 5.29 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:34 accel(x, y, z) :  (-0.12, -0.09, 0.94)  gyro(x, y, z) :  (7.87, -6.71, 5.92)  mag(x, y, z) :  (11.94, -14.70, 26.29)  Speed (m/s): 350.95
time : 5.68 Pitch : 0.88 Roll : -0.93 Yaw : 25.47 dYaw : 3.96 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:35 accel(x, y, z) :  (-0.03, -0.03, 0.97)  gyro(x, y, z) :  (-0.98, -0.37, 0.79)  mag(x, y, z) :  (13.23, -15.04, 24.17)  Speed (m/s): 350.95
time : 5.70 Pitch : 0.20 Roll : -1.80 Yaw : 25.60 dYaw : 0.12 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:35 accel(x, y, z) :  (-0.01, -0.06, 1.00)  gyro(x, y, z) :  (2.20, 2.26, 1.71)  mag(x, y, z) :  (13.29, -15.38, 24.63)  Speed (m/s): 350.95
time : 5.73 Pitch : 0.01 Roll : -1.71 Yaw : 27.28 dYaw : 1.68 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:35 accel(x, y, z) :  (-0.00, -0.05, 0.98)  gyro(x, y, z) :  (1.77, 0.85, 1.22)  mag(x, y, z) :  (13.11, -16.53, 25.24)  Speed (m/s): 350.95
time : 5.75 Pitch : 0.40 Roll : -2.56 Yaw : 24.86 dYaw : 2.42 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:36 accel(x, y, z) :  (-0.01, -0.08, 0.97)  gyro(x, y, z) :  (2.32, 0.31, 1.22)  mag(x, y, z) :  (13.40, -15.69, 25.16)  Speed (m/s): 350.95
time : 5.78 Pitch : -0.59 Roll : -2.10 Yaw : 25.89 dYaw : 1.03 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:36 accel(x, y, z) :  (0.02, -0.07, 1.00)  gyro(x, y, z) :  (0.61, 0.24, 2.14)  mag(x, y, z) :  (13.65, -15.60, 24.90)  Speed (m/s): 350.95
time : 5.80 Pitch : -1.16 Roll : -0.65 Yaw : 27.10 dYaw : 1.21 Latitude : 376260215 Longitude : 1270698917 GPS Time : 11:31:36 accel(x, y, z) :  (0.04, -0.02, 1.00)  gyro(x, y, z) :  (-2.75, 4.88, -4.15)  mag(x, y, z) :  (14.44, -15.95, 24.37)  Speed (m/s): 350.95
time : 5.83 Pitch : -2.19 Roll : -1.54 Yaw : 28.46 dYaw : 1.36 Latitude : 376250060 Longitude : 1270663314 GPS Time : 11:31:37 accel(x, y, z) :  (0.07, -0.05, 1.00)  gyro(x, y, z) :  (3.17, 0.00, -0.98)  mag(x, y, z) :  (14.20, -16.69, 24.37)  Speed (m/s): 387.89
time : 5.85 Pitch : 0.52 Roll : -3.33 Yaw : 24.96 dYaw : 3.50 Latitude : 376253219 Longitude : 1270675265 GPS Time : 11:31:37 accel(x, y, z) :  (-0.02, -0.10, 0.92)  gyro(x, y, z) :  (1.40, -0.92, 0.61)  mag(x, y, z) :  (13.92, -16.93, 24.29)  Speed (m/s): 72.19
time : 5.87 Pitch : -1.96 Roll : -2.60 Yaw : 26.78 dYaw : 1.82 Latitude : 376253219 Longitude : 1270675265 GPS Time : 11:31:37 accel(x, y, z) :  (0.06, -0.08, 1.02)  gyro(x, y, z) :  (3.05, 5.92, -2.99)  mag(x, y, z) :  (14.77, -16.75, 22.84)  Speed (m/s): 72.19
time : 5.90 Pitch : -1.28 Roll : -2.05 Yaw : 27.27 dYaw : 0.49 Latitude : 376258163 Longitude : 1270690701 GPS Time : 11:31:38 accel(x, y, z) :  (0.04, -0.06, 0.98)  gyro(x, y, z) :  (2.93, -0.06, -0.37)  mag(x, y, z) :  (14.49, -17.11, 23.36)  Speed (m/s): 154.22
time : 5.93 Pitch : -1.09 Roll : -2.46 Yaw : 27.54 dYaw : 0.27 Latitude : 376268457 Longitude : 1270722027 GPS Time : 11:31:38 accel(x, y, z) :  (0.03, -0.07, 0.95)  gyro(x, y, z) :  (1.71, -0.43, 1.71)  mag(x, y, z) :  (14.04, -17.30, 22.40)  Speed (m/s): 156.42
time : 5.95 Pitch : -2.96 Roll : -1.85 Yaw : 28.70 dYaw : 1.16 Latitude : 376272221 Longitude : 1270733837 GPS Time : 11:31:38 accel(x, y, z) :  (0.09, -0.06, 1.00)  gyro(x, y, z) :  (0.37, -2.62, 1.89)  mag(x, y, z) :  (14.86, -17.26, 22.94)  Speed (m/s): 14.54
time : 5.98 Pitch : -1.89 Roll : -2.59 Yaw : 26.69 dYaw : 2.01 Latitude : 376266190 Longitude : 1270714727 GPS Time : 11:31:39 accel(x, y, z) :  (0.06, -0.08, 0.99)  gyro(x, y, z) :  (1.53, 2.44, -1.10)  mag(x, y, z) :  (14.77, -16.71, 22.62)  Speed (m/s): 56.88
time : 6.00 Pitch : -1.76 Roll : -2.08 Yaw : 27.16 dYaw : 0.47 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:39 accel(x, y, z) :  (0.05, -0.06, 0.97)  gyro(x, y, z) :  (2.14, -0.18, 1.71)  mag(x, y, z) :  (14.81, -16.96, 22.88)  Speed (m/s): 376.21
time : 6.03 Pitch : -1.58 Roll : -2.04 Yaw : 26.95 dYaw : 0.21 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:39 accel(x, y, z) :  (0.05, -0.06, 0.96)  gyro(x, y, z) :  (1.46, -0.98, 1.59)  mag(x, y, z) :  (14.69, -16.74, 22.36)  Speed (m/s): 376.21
time : 6.05 Pitch : -1.89 Roll : -1.60 Yaw : 26.56 dYaw : 0.39 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:40 accel(x, y, z) :  (0.06, -0.05, 0.94)  gyro(x, y, z) :  (1.04, 0.67, -1.28)  mag(x, y, z) :  (15.21, -16.37, 23.19)  Speed (m/s): 376.21
time : 6.08 Pitch : -1.86 Roll : -1.66 Yaw : 26.98 dYaw : 0.41 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:40 accel(x, y, z) :  (0.06, -0.05, 0.96)  gyro(x, y, z) :  (1.16, -1.65, 2.93)  mag(x, y, z) :  (15.25, -16.87, 23.88)  Speed (m/s): 376.21
time : 6.10 Pitch : -1.50 Roll : -2.29 Yaw : 25.91 dYaw : 1.06 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:40 accel(x, y, z) :  (0.05, -0.07, 0.99)  gyro(x, y, z) :  (2.32, 2.26, -1.04)  mag(x, y, z) :  (15.52, -16.91, 23.05)  Speed (m/s): 376.21
time : 6.12 Pitch : -1.37 Roll : -2.07 Yaw : 27.69 dYaw : 1.77 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:41 accel(x, y, z) :  (0.04, -0.06, 0.98)  gyro(x, y, z) :  (0.43, -2.56, 2.87)  mag(x, y, z) :  (14.47, -17.43, 23.57)  Speed (m/s): 376.21
time : 6.15 Pitch : -1.92 Roll : -1.82 Yaw : 26.69 dYaw : 1.00 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:41 accel(x, y, z) :  (0.06, -0.06, 1.00)  gyro(x, y, z) :  (2.81, -0.06, -1.22)  mag(x, y, z) :  (14.95, -16.33, 23.44)  Speed (m/s): 376.21
time : 6.18 Pitch : -0.46 Roll : -2.44 Yaw : 25.15 dYaw : 1.54 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:41 accel(x, y, z) :  (0.01, -0.07, 0.96)  gyro(x, y, z) :  (2.81, 0.12, 0.85)  mag(x, y, z) :  (14.86, -16.46, 23.06)  Speed (m/s): 376.21
time : 6.20 Pitch : -1.53 Roll : -1.70 Yaw : 27.00 dYaw : 1.85 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:42 accel(x, y, z) :  (0.05, -0.05, 0.98)  gyro(x, y, z) :  (1.53, -3.30, 1.40)  mag(x, y, z) :  (14.58, -16.47, 23.52)  Speed (m/s): 376.21
time : 6.23 Pitch : -1.84 Roll : -1.28 Yaw : 27.88 dYaw : 0.88 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:42 accel(x, y, z) :  (0.06, -0.04, 1.01)  gyro(x, y, z) :  (2.62, 3.42, -2.08)  mag(x, y, z) :  (14.40, -16.55, 22.96)  Speed (m/s): 376.21
time : 6.25 Pitch : -1.75 Roll : -1.96 Yaw : 26.41 dYaw : 1.47 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:42 accel(x, y, z) :  (0.05, -0.06, 0.99)  gyro(x, y, z) :  (2.38, 0.92, 0.49)  mag(x, y, z) :  (14.77, -16.11, 22.46)  Speed (m/s): 376.21
time : 6.28 Pitch : -1.81 Roll : -2.56 Yaw : 26.77 dYaw : 0.37 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:43 accel(x, y, z) :  (0.06, -0.08, 0.97)  gyro(x, y, z) :  (3.30, -1.59, 2.75)  mag(x, y, z) :  (14.97, -17.05, 22.20)  Speed (m/s): 376.21
time : 6.30 Pitch : -1.57 Roll : -1.59 Yaw : 27.66 dYaw : 0.89 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:43 accel(x, y, z) :  (0.05, -0.05, 1.00)  gyro(x, y, z) :  (0.73, 0.31, 2.62)  mag(x, y, z) :  (14.58, -17.00, 22.95)  Speed (m/s): 376.21
time : 6.33 Pitch : -0.53 Roll : -2.42 Yaw : 25.01 dYaw : 2.65 Latitude : 376268701 Longitude : 1270724419 GPS Time : 11:31:43 accel(x, y, z) :  (0.02, -0.08, 1.00)  gyro(x, y, z) :  (0.43, 1.95, -0.49)  mag(x, y, z) :  (15.12, -16.46, 21.94)  Speed (m/s): 376.21
time : 6.35 Pitch : -1.49 Roll : -1.15 Yaw : 27.09 dYaw : 2.09 Latitude : 376260812 Longitude : 1270699590 GPS Time : 11:31:44 accel(x, y, z) :  (0.05, -0.04, 0.99)  gyro(x, y, z) :  (1.28, 0.06, 1.89)  mag(x, y, z) :  (14.53, -16.14, 22.97)  Speed (m/s): 178.98
time : 6.37 Pitch : -1.67 Roll : -1.34 Yaw : 26.11 dYaw : 0.99 Latitude : 376260812 Longitude : 1270699590 GPS Time : 11:31:44 accel(x, y, z) :  (0.05, -0.04, 0.98)  gyro(x, y, z) :  (4.09, -1.40, 8.48)  mag(x, y, z) :  (14.14, -14.78, 23.22)  Speed (m/s): 178.98
time : 6.40 Pitch : -2.34 Roll : -1.33 Yaw : 24.93 dYaw : 1.17 Latitude : 376260086 Longitude : 1270696088 GPS Time : 11:31:44 accel(x, y, z) :  (0.08, -0.04, 1.02)  gyro(x, y, z) :  (-0.43, -2.75, 4.58)  mag(x, y, z) :  (14.81, -13.95, 23.11)  Speed (m/s): 176.51
time : 6.43 Pitch : -0.82 Roll : -2.26 Yaw : 23.63 dYaw : 1.30 Latitude : 376260086 Longitude : 1270696088 GPS Time : 11:31:45 accel(x, y, z) :  (0.02, -0.07, 0.96)  gyro(x, y, z) :  (1.28, 1.22, 0.55)  mag(x, y, z) :  (14.26, -14.26, 24.74)  Speed (m/s): 176.51
time : 6.45 Pitch : -0.78 Roll : -2.08 Yaw : 25.18 dYaw : 1.55 Latitude : 376260086 Longitude : 1270696088 GPS Time : 11:31:45 accel(x, y, z) :  (0.02, -0.07, 1.00)  gyro(x, y, z) :  (0.49, 5.62, -6.59)  mag(x, y, z) :  (13.61, -14.73, 23.90)  Speed (m/s): 176.51
time : 6.48 Pitch : -0.92 Roll : -1.77 Yaw : 26.21 dYaw : 1.03 Latitude : 376257180 Longitude : 1270687008 GPS Time : 11:31:45 accel(x, y, z) :  (0.03, -0.05, 0.98)  gyro(x, y, z) :  (3.05, 1.34, -2.93)  mag(x, y, z) :  (14.26, -15.97, 23.95)  Speed (m/s): 288.77
time : 6.50 Pitch : -1.52 Roll : -1.55 Yaw : 27.66 dYaw : 1.45 Latitude : 376257180 Longitude : 1270687008 GPS Time : 11:31:46 accel(x, y, z) :  (0.05, -0.05, 0.97)  gyro(x, y, z) :  (0.85, 0.18, 0.37)  mag(x, y, z) :  (14.17, -16.54, 23.01)  Speed (m/s): 288.77
time : 6.53 Pitch : -1.93 Roll : -0.96 Yaw : 28.15 dYaw : 0.49 Latitude : 376256918 Longitude : 1270685722 GPS Time : 11:31:46 accel(x, y, z) :  (0.06, -0.03, 0.99)  gyro(x, y, z) :  (2.50, 2.81, 1.71)  mag(x, y, z) :  (13.54, -15.47, 22.79)  Speed (m/s): 68.95
time : 6.55 Pitch : -1.59 Roll : -2.01 Yaw : 25.60 dYaw : 2.55 Latitude : 376257673 Longitude : 1270688506 GPS Time : 11:31:46 accel(x, y, z) :  (0.05, -0.06, 1.00)  gyro(x, y, z) :  (2.32, -0.85, 1.89)  mag(x, y, z) :  (15.63, -16.44, 22.40)  Speed (m/s): 53.10
time : 6.58 Pitch : -1.76 Roll : -1.57 Yaw : 26.53 dYaw : 0.92 Latitude : 376257673 Longitude : 1270688506 GPS Time : 11:31:47 accel(x, y, z) :  (0.05, -0.05, 0.97)  gyro(x, y, z) :  (2.56, 0.61, -1.16)  mag(x, y, z) :  (14.87, -16.05, 22.86)  Speed (m/s): 53.10
time : 6.60 Pitch : -2.05 Roll : -1.53 Yaw : 26.79 dYaw : 0.27 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:47 accel(x, y, z) :  (0.06, -0.05, 0.98)  gyro(x, y, z) :  (1.40, -1.04, 1.04)  mag(x, y, z) :  (14.69, -15.80, 24.05)  Speed (m/s): 301.16
time : 6.62 Pitch : -2.10 Roll : -1.42 Yaw : 27.02 dYaw : 0.23 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:47 accel(x, y, z) :  (0.06, -0.04, 0.98)  gyro(x, y, z) :  (2.20, 0.06, 0.24)  mag(x, y, z) :  (15.00, -16.27, 23.06)  Speed (m/s): 301.16
time : 6.65 Pitch : -2.13 Roll : -1.32 Yaw : 27.20 dYaw : 0.18 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:48 accel(x, y, z) :  (0.07, -0.04, 1.01)  gyro(x, y, z) :  (0.73, -1.77, 2.38)  mag(x, y, z) :  (14.66, -15.95, 23.06)  Speed (m/s): 301.16
time : 6.68 Pitch : -1.27 Roll : -1.59 Yaw : 25.84 dYaw : 1.36 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:48 accel(x, y, z) :  (0.04, -0.05, 0.94)  gyro(x, y, z) :  (1.34, -1.59, 3.42)  mag(x, y, z) :  (14.66, -15.61, 23.62)  Speed (m/s): 301.16
time : 6.70 Pitch : -2.16 Roll : -1.23 Yaw : 27.28 dYaw : 1.44 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:48 accel(x, y, z) :  (0.07, -0.04, 1.00)  gyro(x, y, z) :  (1.16, -2.87, 3.23)  mag(x, y, z) :  (14.39, -15.63, 23.12)  Speed (m/s): 301.16
time : 6.73 Pitch : -2.91 Roll : -0.76 Yaw : 28.16 dYaw : 0.88 Latitude : 376258351 Longitude : 1270690185 GPS Time : 11:31:49 accel(x, y, z) :  (0.09, -0.02, 1.00)  gyro(x, y, z) :  (0.85, 0.98, -0.06)  mag(x, y, z) :  (14.58, -15.69, 22.83)  Speed (m/s): 301.16
time : 6.75 Pitch : -2.09 Roll : -1.40 Yaw : 26.81 dYaw : 1.35 Latitude : 376274636 Longitude : 1270740657 GPS Time : 11:31:49 accel(x, y, z) :  (0.07, -0.04, 0.99)  gyro(x, y, z) :  (1.22, 2.14, -1.28)  mag(x, y, z) :  (14.51, -15.50, 23.55)  Speed (m/s): 352.37
time : 6.78 Pitch : -1.80 Roll : -1.48 Yaw : 26.25 dYaw : 0.57 Latitude : 376271887 Longitude : 1270731163 GPS Time : 11:31:49 accel(x, y, z) :  (0.05, -0.04, 0.97)  gyro(x, y, z) :  (1.16, -0.61, 0.85)  mag(x, y, z) :  (14.98, -15.80, 24.05)  Speed (m/s): 113.28
time : 6.80 Pitch : -1.01 Roll : -4.12 Yaw : 22.73 dYaw : 3.52 Latitude : 376269523 Longitude : 1270724743 GPS Time : 11:31:50 accel(x, y, z) :  (0.03, -0.12, 0.93)  gyro(x, y, z) :  (3.85, 3.91, 0.18)  mag(x, y, z) :  (15.17, -15.52, 22.53)  Speed (m/s): 82.18
time : 6.83 Pitch : -2.55 Roll : 0.02 Yaw : 25.75 dYaw : 3.02 Latitude : 376267643 Longitude : 1270717702 GPS Time : 11:31:50 accel(x, y, z) :  (0.07, 0.00, 0.89)  gyro(x, y, z) :  (-4.70, -5.55, 8.54)  mag(x, y, z) :  (15.39, -14.23, 21.86)  Speed (m/s): 108.36
time : 6.85 Pitch : -1.55 Roll : 0.06 Yaw : 25.60 dYaw : 0.15 Latitude : 376267643 Longitude : 1270717702 GPS Time : 11:31:50 accel(x, y, z) :  (0.05, 0.00, 1.01)  gyro(x, y, z) :  (-1.04, -0.37, -1.28)  mag(x, y, z) :  (14.44, -13.90, 20.63)  Speed (m/s): 108.36
time : 6.87 Pitch : -2.76 Roll : 1.59 Yaw : 27.72 dYaw : 2.12 Latitude : 376266522 Longitude : 1270716439 GPS Time : 11:31:51 accel(x, y, z) :  (0.09, 0.05, 0.98)  gyro(x, y, z) :  (-4.88, 0.12, -1.77)  mag(x, y, z) :  (14.15, -13.77, 20.03)  Speed (m/s): 225.11
time : 6.90 Pitch : -0.99 Roll : 1.45 Yaw : 25.39 dYaw : 2.33 Latitude : 376271398 Longitude : 1270730589 GPS Time : 11:31:51 accel(x, y, z) :  (0.03, 0.04, 0.98)  gyro(x, y, z) :  (2.38, 4.15, 0.61)  mag(x, y, z) :  (14.66, -13.60, 18.82)  Speed (m/s): 358.83
time : 6.93 Pitch : -3.12 Roll : 2.69 Yaw : 27.42 dYaw : 2.03 Latitude : 376271398 Longitude : 1270730589 GPS Time : 11:31:51 accel(x, y, z) :  (0.10, 0.08, 0.97)  gyro(x, y, z) :  (1.10, -0.12, -0.18)  mag(x, y, z) :  (14.90, -13.88, 18.12)  Speed (m/s): 358.83
time : 6.95 Pitch : -2.74 Roll : 1.50 Yaw : 26.86 dYaw : 0.56 Latitude : 376271398 Longitude : 1270730589 GPS Time : 11:31:52 accel(x, y, z) :  (0.09, 0.05, 1.00)  gyro(x, y, z) :  (2.32, 0.98, 0.85)  mag(x, y, z) :  (15.00, -14.07, 19.59)  Speed (m/s): 358.83
time : 6.98 Pitch : -2.17 Roll : 2.12 Yaw : 26.98 dYaw : 0.11 Latitude : 376271398 Longitude : 1270730589 GPS Time : 11:31:52 accel(x, y, z) :  (0.06, 0.06, 0.95)  gyro(x, y, z) :  (2.50, -2.01, 3.30)  mag(x, y, z) :  (14.79, -14.22, 18.10)  Speed (m/s): 358.83
time : 7.00 Pitch : -2.34 Roll : 2.71 Yaw : 26.00 dYaw : 0.98 Latitude : 376271398 Longitude : 1270730589 GPS Time : 11:31:52 accel(x, y, z) :  (0.07, 0.09, 1.01)  gyro(x, y, z) :  (2.08, 0.49, 0.55)  mag(x, y, z) :  (15.67, -13.68, 19.01)  Speed (m/s): 358.83
