,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
247,Mateo Kovacic Croatia,28, M(CL),,1(4),183,1.4,0.2,0.6,-,0.6,0.8,0.2,-,6.71
248,Vincent Kompany Belgium,36, D(C),,4(1),376,1,0.8,1.4,0.6,4.4,0.4,0.8,-,6.71
249,Javier Mascherano Argentina,38, D(C),M(C),4,360,2,1.8,3.8,-,2.3,1.5,-,-,6.71
250,Miguel Layún Mexico,34, D(LR),M(CLR),3(1),314,1.3,0.8,0.5,-,0.3,1,-,-,6.71
251,Sergio Agüero Argentina,34, AM(CL),FW,2(2),178,0.8,-,-,-,-,0.3,-,-,6.71
252,Carlos Salcedo Mexico,28, D(CR),,4,360,1,1,1.3,0.3,4.3,0.5,2.8,-,6.7
253,Shinji Kagawa Japan,33, M(CL),,3,232,1,1,0.7,-,0.3,0.3,-,-,6.7
254,Luis Muriel Colombia,31, AM(CL),FW,0(2),92,1.5,-,1.5,-,-,0.5,-,-,6.7
255,Thiago Spain,31, M(C),,1(1),94,2,0.5,0.5,-,-,0.5,-,-,6.7
256,Vahid Amiri Iran,34, AM(C),,3,266,1.3,2.3,2,-,0.3,2,-,-,6.69
257,Tomoaki Makino Japan,35, Defender,,1,90,-,3,1,-,5,-,1,-,6.69
258,Hussain Al Moqahwi Saudi Arabia,34, Midfielder,,1(1),136,2,1,1,-,0.5,-,-,-,6.69
259,Johan Mojica Colombia,30, D(L),M(L),4,391,1.5,0.8,0.8,-,2.5,1,-,-,6.69
260,Andreas Christensen Denmark,26, D(C),DMC,4,307,1,1.0,0.5,0.5,3.5,0.5,0.8,-,6.68
261,Dele Alli England,26, M(CL),FW,4(1),364,1.4,0.4,0.6,-,0.6,1,-,-,6.68
262,Ivan Strinic Croatia,35, D(L),,6,511,2,0.8,1.7,0.2,3.3,1.8,0.2,-,6.68
263,Lasse Schöne Denmark,36, M(CLR),,1(2),219,1.3,1.7,0.7,-,1.7,1,0.3,-,6.68
264,Mateus Uribe Colombia,31, DMC,,1(2),183,2.7,1.0,0.7,-,0.7,1,0.3,-,6.67
265,Antonio Rüdiger Germany,29, D(CR),,1,90,1,1.0,2,1,3,-,-,-,6.67
266,Jóhann Gudmundsson Iceland,31, AM(CLR),,2,153,-,2.0,-,-,0.5,1,-,-,6.67
267,William Carvalho Portugal,30, DMC,,4,360,2,0.5,1.5,-,0.3,0.8,-,-,6.67
268,Cédric Soares Portugal,31, D(LR),M(R),3,270,2.7,1.3,2,1,2.3,1,0.7,-,6.66
269,Trent Alexander-Arnold England,23, D(R),M(R),1,79,1,2.0,-,1,-,-,1,-,6.66
270,Jordi Alba Spain,33, D(L),M(L),4,391,1,1,0.5,-,1.3,1.3,-,-,6.66
271,Ángel Di María Argentina,34, M(CLR),FW,3,237,0.7,0.7,0.3,-,-,1.3,-,-,6.66
272,Igor Akinfeev Russia,36, GK,,5,511,-,-,-,-,0.4,-,-,-,6.66
273,Koke Spain,30, M(CLR),,2(1),230,1.7,0.7,-,-,1.3,1,0.3,-,6.65
274,Breel Embolo Switzerland,25, AM(CR),FW,1(3),134,0.5,0.3,0.8,-,0.5,0.5,-,-,6.65
275,Thomas Lemar France,26, AM(CLR),,1,90,-,-,1,-,-,1,-,-,6.65
276,Andreas Cornelius Denmark,29, FW,,2(1),163,-,-,1,-,0.7,1.3,-,-,6.64
277,Christian Ramos Peru,33, D(C),,3,270,0.3,1.3,-,1,4.3,1,0.3,-,6.64
278,João Mário Portugal,29, M(CLR),,3(1),261,1,0.3,1.3,-,0.3,1.3,-,-,6.64
279,Medhi Benatia Morocco,35, D(C),,2,180,-,-,2.5,0.5,2.5,-,1,-,6.64
280,Mehdi Taremi Iran,30, AM(L),FW,2(1),202,1.3,2.3,1.3,-,1.3,1.3,-,-,6.64
281,Michy Batshuayi Belgium,28, FW,,1(2),113,-,-,-,-,-,-,-,-,6.64
282,Yannick Carrasco Belgium,29, M(CLR),FW,3(1),239,1.3,-,1.3,0.3,0.8,0.8,-,-,6.64
283,Blerim Dzemaili Switzerland,36, M(C),,4,326,2.3,0.5,2,-,0.3,1.5,0.3,-,6.64
284,Younès Belhanda Morocco,32, M(CL),,3,228,2,0.3,1.3,-,2,1.7,0.3,-,6.64
285,Andrés Guardado Mexico,35, D(L),M(CL),4,307,1.3,1.3,0.5,-,0.5,1,-,-,6.64
286,Jung Woo-Young South Korea,32, D(C),DMC,1(2),127,1,0.7,1.3,-,2,1.3,0.3,-,6.63
287,Jordan Henderson England,32, D(C),M(CLR),5,483,1.6,0.8,0.6,-,1,1.4,0.4,-,6.63
288,Mario Gavranovic Switzerland,32, FW,,1(1),114,0.5,-,0.5,-,-,0.5,-,-,6.63
289,Mouez Hassen Tunisia,27, GK,,1,15,-,-,-,-,-,-,-,-,6.63
290,Victor Lindelöf Sweden,28, D(CR),,4,360,0.5,0.5,0.3,0.3,5.3,0.3,0.5,-,6.62
291,Nahitan Nández Uruguay,26, M(CLR),,4(1),293,1.6,0.4,1.2,-,0.6,0.8,0.2,-,6.62
292,Leon Goretzka Germany,27, M(CR),,1,63,2,-,1.0,-,-,-,-,-,6.62
293,Óscar Duarte Costa Rica,33, D(C),DMC,2,180,-,1,1.0,1.5,5,-,-,-,6.62
294,Martín Cáceres Uruguay,35, D(CLR),M(R),5,450,0.6,1,0.8,-,1.4,0.6,-,-,6.62
295,Renato Tapia Peru,27, D(C),DMC,2,150,2,1,1.5,-,1.5,2.5,1,-,6.62
296,Aleksandr Samedov Russia,38, AM(CR),,5,359,1.2,0.4,1.6,-,0.6,1.2,-,-,6.61
297,Valon Behrami Switzerland,37, M(C),,4,311,3.5,1.3,2.3,-,0.5,1.3,0.3,-,6.61
298,Tomas Rogic Australia,29, AM(C),,3,226,0.3,0.3,1.0,-,-,-,-,-,6.61
299,Yuto Nagatomo Japan,36, D(LR),M(LR),4,360,1,0.8,0.5,0.3,3.3,0.3,0.3,-,6.61
300,Abdalla El Said Egypt,37, AM(C),,3,232,1.3,1.3,-,-,0.3,2,-,-,6.6
301,Hugo Lloris France,35, GK,,6,540,-,-,-,-,0.7,-,-,-,6.6
302,Sergej Milinkovic-Savic Serbia,27, AM(C),,3,270,2,1,3,-,1.3,3,0.3,-,6.6
303,Alireza Jahanbakhsh Iran,29, AM(CLR),,2(1),171,2,0.7,1.7,-,0.7,1.3,-,-,6.6
304,Giancarlo González Costa Rica,34, D(C),,3,270,0.7,1.3,0.3,0.7,7.7,0.3,1.3,-,6.6
305,Adolfo Machado Panama,37, D(CR),,1,90,3,2,-,1,4,1,-,-,6.59
306,Zanka Denmark,32, D(C),,2(1),219,0.3,0.3,1.3,-,3,0.3,-,-,6.59
307,Ricardo Avila Panama,25, Midfielder,,1(1),108,0.5,-,2.5,-,-,2,-,-,6.59
308,Yohan Benalouane Tunisia,35, D(CR),,0(1),49,2,2,1,1,-,2,-,-,6.59
309,Jefferson Farfán Peru,37, M(CR),FW,1(1),130,0.5,-,2.5,-,2,0.5,-,-,6.59
310,Michal Pazdan Poland,34, D(C),,2,170,2.5,2.5,0.5,0.5,3.5,0.5,0.5,-,6.59
311,Raheem Sterling England,27, M(CLR),FW,6,456,-,-,1.7,-,-,0.8,-,-,6.59
312,Aymen Balbouli Tunisia,38, GK,,1,90,-,-,-,-,-,-,-,-,6.58
313,Danilo Brazil,31, D(CLR),DMC,1,90,2,1,-,-,2,1,-,-,6.58
314,Leander Dendoncker Belgium,27, D(C),M(C),1,90,2,-,2,1,2,3,1,-,6.58
315,Edison Flores Peru,28, AM(CLR),FW,3,242,1.7,0.7,1,-,1,0.7,-,-,6.57
316,Hannes Halldórsson Iceland,38, GK,,3,270,-,-,-,-,0.7,0.3,-,-,6.57
317,Nicolai Jørgensen Denmark,31, FW,,2(1),212,0.7,-,1.3,-,1.3,1,-,-,6.57
318,Niklas Süle Germany,27, D(CR),,1,90,1,2,-,-,2,3,2,-,6.57
319,Achraf Hakimi Morocco,23, D(LR),M(R),3,270,3,0.3,0.7,0.3,3,1.3,-,-,6.57
320,Bernardo Silva Portugal,28, M(CLR),FW,3(1),238,2,0.3,0.5,-,0.3,0.8,-,-,6.57
321,Karim Ansarifard Iran,32, FW,,2(1),178,1.3,1.3,1,-,0.7,1.3,-,-,6.56
322,Bartosz Bereszynski Poland,30, D(CLR),M(R),2(1),169,0.7,0.7,1.3,-,0.3,0.3,-,-,6.56
323,Maximiliano Meza Argentina,29, AM(CLR),,2(2),208,0.5,0.3,0.8,-,0.3,1.5,-,-,6.56
324,Pedro Gallese Peru,32, GK,,3,270,-,-,-,-,-,-,-,-,6.56
325,Jordan Pickford England,28, GK,,7,691,-,-,-,-,0.4,-,-,-,6.56
326,Alfred N'Diaye Senegal,32, D(C),M(C),2,152,1,1.5,0.5,-,0.5,1.5,-,-,6.56
327,Yasser Al Shahrani Saudi Arabia,30, Defender,,3,270,1.7,0.3,1.3,0.3,3.7,0.7,0.3,-,6.55
328,Duje Caleta-Car Croatia,25, D(C),,1,90,1,-,-,-,8,-,-,-,6.55
329,Morteza Pouraliganji Iran,30, D(C),,3,270,1,0.7,-,0.3,3.3,0.3,1,-,6.55
330,Farouk Ben Mustapha Tunisia,33, Goalkeeper,,1(1),166,-,0.5,-,-,0.5,1,-,-,6.55
331,Mark Milligan Australia,37, D(C),DMC,3,270,2.3,1,1,0.3,5,-,-,-,6.54
332,Vedran Corluka Croatia,36, D(C),,1(3),119,0.3,0.8,0.8,-,3.3,-,-,-,6.54
333,Sami Khedira Germany,35, M(C),,2,118,2,0.5,1,-,0.5,2,-,-,6.54
334,Ehsan Hajsafi Iran,32, D(L),M(C),3,215,1,0.7,-,-,2.3,0.3,0.7,-,6.53
335,Edson Álvarez Mexico,24, D(C),DMC,3(1),267,1.8,1.3,1,-,2,1.5,0.8,1,6.53
336,Aron Gunnarsson Iceland,33, M(C),,3,253,1.7,1.7,0.3,-,2,1.3,-,-,6.53
337,Francis Uzoho Nigeria,23, GK,,3,270,-,-,-,-,1.3,-,-,-,6.53
338,Hárold Cummings Panama,30, D(C),,0(1),45,2,2,-,-,3,-,-,-,6.53
339,Ilkay Gündogan Germany,31, M(C),,0(1),59,1,1,-,-,-,1,-,-,6.53
340,Jón Bödvarsson Iceland,30, AM(L),FW,1,71,-,-,-,-,1.0,-,-,-,6.53
341,Naïm Sliti Tunisia,30, AM(CL),,2(1),182,0.3,0.3,0.3,-,0.3,-,-,-,6.53
342,Omid Ebrahimi Iran,35, Midfielder,,3,260,1,1.7,1.7,-,2.3,2,0.3,-,6.53
343,Fabian Delph England,32, D(L),M(CL),2(2),220,1,1,0.3,-,0.8,1,-,-,6.53
344,Gonçalo Guedes Portugal,25, AM(CLR),FW,3(1),245,1.3,-,0.8,-,0.3,1,-,-,6.53
345,Gustav Svensson Sweden,35, D(C),DMC,1(2),132,0.3,0.3,0.3,-,2.0,0.3,0.7,-,6.53
346,Ragnar Sigurdsson Iceland,36, D(C),,3,226,1,2.3,1,-,3.0,0.3,1,-,6.53
347,Steven Nzonzi France,33, M(C),,1(4),141,0.4,0.6,-,-,1.4,-,0.2,-,6.53
348,Idrissa Gueye Senegal,32, M(C),,3,270,2.3,0.7,2,-,0.7,0.3,-,-,6.52
349,Brian Idowu Nigeria,30, D(CLR),M(CLR),3,226,2,2,1,-,2.3,1,-,-,6.52
350,Ellyes Skhiri Tunisia,27, DMC,,3,270,2,2,1.7,-,0.7,3,0.3,-,6.52
351,Renato Augusto Brazil,34, M(CLR),FW,0(3),50,0.3,0.3,-,-,-,0.3,-,-,6.52
352,Eiji Kawashima Japan,39, GK,,4,360,-,-,-,-,0.5,-,-,-,6.52
353,Ju Se-Jong South Korea,31, Substitute,,1(1),85,1,1,1.5,-,-,1,-,-,6.52
354,Ismaïla Sarr Senegal,24, AM(CLR),FW,3,270,0.7,0.3,1.3,-,1,-,-,-,6.51
355,Paolo Hurtado Peru,32, AM(C),FW,0(1),27,3,-,2,-,2,-,-,-,6.51
356,Roberto Firmino Brazil,30, M(CLR),FW,0(4),82,1.5,-,0.5,-,-,-,-,-,6.51
357,Moubarak Boussoufa Morocco,38, M(C),,3,270,2.3,1,1.7,-,0.3,1.7,-,-,6.51
358,Marco Reus Germany,33, M(CLR),FW,2(1),211,1,-,1,-,-,0.3,-,-,6.51
359,Bryan Oviedo Costa Rica,32, D(L),M(L),2,180,3,1.5,2,-,1,2.5,-,-,6.5
360,Hördur Magnússon Iceland,29, D(CL),,3,270,1.3,1,1.3,0.3,5.3,0.7,1.3,-,6.5
361,Josip Pivaric Croatia,33, D(L),,1(3),200,0.8,0.3,1.3,-,0.8,0.5,-,-,6.5
362,Héctor Moreno Mexico,34, D(CL),,3,270,1.3,1,1.7,-,2.0,-,0.7,-,6.5
363,Mohamed Shafy Egypt,37, Defender,,3,270,1,2,0.7,-,2.7,-,-,-,6.49
364,Andrej Kramaric Croatia,31, AM(CLR),FW,3(4),332,0.3,-,0.3,-,0.4,0.4,-,-,6.49
365,Thiago Cionek Poland,36, D(CR),,1,90,3,1,1,1,4.0,-,-,1,6.49
366,David Guzmán Costa Rica,32, DMC,,3,246,2,1.7,2.3,-,1.7,2,-,-,6.49
367,Mario Gomez Germany,37, FW,,0(3),88,-,-,-,-,0.7,-,-,-,6.49
368,Amr Warda Egypt,28, Midfielder,,1(2),147,0.3,0.7,0.3,-,0.3,0.3,0.3,-,6.49
369,Sverrir Ingason Iceland,29, D(C),,1(1),115,1.5,-,1.5,0.5,3.5,0.5,2.5,-,6.49
370,Kamil Glik Poland,34, D(C),,1(1),100,0.5,-,1,-,3,0.5,1,-,6.48
371,Phil Jones England,30, D(CR),DMC,2,180,1,2,1,-,4.5,1,-,-,6.48
372,Kelechi Iheanacho Nigeria,25, AM(C),FW,2(1),148,-,-,0.3,-,-,1.3,-,-,6.48
373,Francisco Calvo Costa Rica,30, D(CL),,1(1),106,3.5,1,0.5,-,2,1,-,-,6.48
374,Marwan Mohsen Egypt,33, FW,,3,209,0.3,-,1.3,-,1.3,1,-,-,6.47
375,Kamil Grosicki Poland,34, AM(LR),,2(1),213,0.3,0.3,0.3,-,-,0.3,-,-,6.47
376,Piotr Zielinski Poland,28, M(CL),,3,259,1.7,-,0.7,-,-,0.3,-,-,6.47
377,William Kvist Denmark,37, DMC,,1,36,1,-,-,-,-,-,-,-,6.47
378,Josip Drmic Switzerland,30, AM(LR),FW,1(2),112,-,0.3,-,-,-,-,-,-,6.46
379,Kalidou Koulibaly Senegal,31, D(C),,3,270,1.7,1.3,1.3,1.7,3,0.7,0.3,-,6.46
380,Danijel Subasic Croatia,37, GK,,6,630,-,-,-,-,0.7,-,-,-,6.45
381,Mathew Ryan Australia,30, GK,,3,270,-,-,-,-,1.3,-,-,-,6.45
382,Rui Patrício Portugal,34, GK,,4,360,-,-,-,-,-,-,-,-,6.45
383,Ahmed Fathy Egypt,37, Midfielder,,3,270,4.3,2.7,2.3,-,2.3,3.3,-,1,6.45
384,Birkir Saevarsson Iceland,37, D(R),,3,270,0.3,3,0.3,-,3.7,0.3,1,-,6.45
385,Jang Hyun-Soo South Korea,30, D(C),,3,270,-,0.3,2,0.3,5.7,1.7,1.7,-,6.45
386,Mohammed Al Burayk Saudi Arabia,30, Defender,,3,270,3.3,0.7,-,-,1.3,0.7,1,-,6.45
387,Robert Lewandowski Poland,34, FW,,3,270,0.7,-,1.7,-,0.7,0.7,-,-,6.44
388,Sebastian Larsson Sweden,37, M(CR),,4,318,1.3,0.3,2.3,-,2.3,1.8,0.5,-,6.44
389,Abdiel Arroyo Panama,28, Forward,,0(2),30,0.5,-,0.5,-,-,-,-,-,6.44
390,Daniel Colindres Costa Rica,37, Substitute,,1(1),98,0.5,1.5,2,-,-,-,-,-,6.44
391,Fernando Muslera Uruguay,36, GK,,5,450,-,-,-,-,0.2,-,-,-,6.43
392,Park Joo-Ho South Korea,35, D(L),DMC,1,28,-,-,1,-,-,-,-,-,6.43
393,Sam Morsy Egypt,31, M(C),,0(1),40,2,3,2,-,1,-,-,-,6.43
394,Osama Hawsawi Saudi Arabia,38, Defender,,3,270,2,1.7,1,-,3.7,0.7,0.3,-,6.43
395,Antonio Rukavina Serbia,38, D(LR),M(R),1(1),97,2,-,1,0.5,2,-,-,-,6.43
396,Jonas Knudsen Denmark,30, D(CL),M(L),1,120,-,-,1,1,2,1,-,-,6.42
397,Luis Ovalle Panama,34, Defender,,1,90,3,-,-,-,6,2,-,-,6.42
398,Corentin Tolisso France,28, D(R),M(CR),2(3),195,0.6,1,0.6,-,0.8,0.8,-,-,6.42
399,Birkir Bjarnason Iceland,34, M(CLR),,3,270,1.7,1.3,1.7,-,0.3,0.7,0.7,-,6.42
400,Christian Cueva Peru,30, AM(CLR),,3,262,1.7,0.7,-,-,0.7,0.7,-,-,6.41
401,Moon Seon-Min South Korea,30, M(R),,2,146,2.5,1,3.5,-,-,1.5,-,-,6.41
402,Julian Brandt Germany,26, M(CLR),FW,0(3),19,0.7,-,-,-,-,-,-,-,6.41
403,Manuel Fernandes Portugal,36, M(CL),,0(1),5,-,-,-,-,-,-,-,-,6.4
404,Mousa Dembélé Belgium,35, M(CR),,2(2),178,1.5,0.5,1.8,-,0.8,1.5,0.5,-,6.4
405,Alisson Brazil,29, GK,,5,450,-,-,-,-,1.2,-,-,-,6.4
406,Jérôme Boateng Germany,34, D(CR),,2,172,2.5,2,2.5,0.5,1.5,0.5,1.5,-,6.4
407,Koo Ja-Cheol South Korea,33, M(CLR),,2,128,1.5,1,-,-,0.5,1,-,-,6.39
408,Takashi Usami Japan,30, AM(LR),,1(1),68,1,1.5,1,-,1.5,-,-,-,6.39
409,Mohamed El Shenawy Egypt,33, GK,,2,180,-,-,-,-,0.5,-,-,-,6.39
410,Tarek Hamed Egypt,33, DMC,,3,230,2,2.7,2.0,-,0.7,1,0.3,-,6.38
411,Daler Kuzyaev Russia,29, D(R),M(CLR),2(3),304,2,0.6,1.2,-,0.6,1.8,-,-,6.38
412,Filip Kostic Serbia,29, M(LR),FW,2(1),167,2.7,-,1.3,-,-,0.7,-,-,6.38
413,Yassine Meriah Tunisia,29, D(C),,3,270,1,0.7,1.3,1.7,2,0.3,0.7,1,6.38
414,Josh Risdon Australia,30, Defender,,3,270,3.3,1,1.3,-,4.7,3,-,-,6.37
415,Go Yo-Han South Korea,34, Defender,,0(1),11,-,-,1.0,-,2,-,-,-,6.37
416,Ousmane Dembélé France,25, AM(CLR),FW,2(2),166,1.5,0.5,0.3,-,0.3,-,-,-,6.37
417,Anice Badri Tunisia,31, forward,,2(1),225,0.7,0.3,1.0,-,-,0.7,0.3,-,6.36
418,Youssouf Sabaly Senegal,29, D(LR),M(R),3,254,0.7,1,2.7,-,2,-,-,-,6.36
419,Andrew Nabbout Australia,29, forward,,2,139,-,-,0.5,-,-,0.5,-,-,6.36
420,Adem Ljajic Serbia,30, AM(CLR),FW,2(1),170,1.3,-,0.3,-,-,0.3,-,-,6.35
421,Yoel Bárcenas Panama,28, Forward,,3,222,1.3,1.7,1.3,-,0.3,0.3,-,-,6.35
422,Tyronne Ebuehi Nigeria,26, D(LR),,0(1),45,4,-,1,-,-,-,-,-,6.35
423,Yoshinori Muto Japan,30, FW,,1,82,1,-,1,-,1,-,-,-,6.35
424,Yotún Peru,32, D(L),M(CLR),3,182,1.3,0.3,1.7,-,-,2,-,-,6.35
425,Alberto Rodríguez Peru,38, DMC,,2,136,-,0.5,1,-,3.5,-,1,-,6.35
426,Rafael Márquez Mexico,43, D(C),,1(2),84,1.3,0.3,0.3,-,1.3,0.3,-,-,6.34
427,Eric Dier England,28, D(CR),DMC,2(4),249,0.8,0.2,0.8,-,0.7,0.8,0.2,-,6.33
428,Thomas Vermaelen Belgium,36, D(CL),,1(2),132,0.3,0.3,1,-,1,0.3,0.3,-,6.33
429,Yann Sommer Switzerland,33, GK,,4,360,-,-,-,-,0.5,-,-,1,6.33
430,Bryan Ruíz Costa Rica,37, M(CLR),FW,3,270,0.7,1,1,-,0.7,3,-,-,6.33
431,Iago Aspas Spain,35, AM(CR),FW,0(3),70,-,-,0.7,-,0.3,-,-,-,6.33
432,Manuel da Costa Morocco,36, D(C),,2(1),188,1,1.7,0.7,-,2.3,0.3,0.7,-,6.32
433,Tin Jedvaj Croatia,26, D(CLR),,1,90,1,1,1,-,3,-,-,-,6.32
434,Manuel Neuer Germany,36, GK,,3,270,-,0.3,-,-,1.3,-,-,-,6.32
435,Fedor Smolov Russia,32, AM(CL),FW,1(4),221,0.6,-,0.8,-,-,0.2,-,-,6.32
436,Mame Diouf Senegal,34, M(LR),FW,1(1),66,1,-,1,-,-,-,-,-,6.32
437,Karim El Ahmadi Morocco,37, DMC,,3,266,1.3,1,2.3,-,1.3,0.7,-,-,6.31
438,Majid Hosseini Iran,26, D(C),,2(1),190,-,0.3,0.3,-,2.7,-,1,-,6.31
439,Fernandinho Brazil,37, D(CR),DMC,1(4),156,-,1.6,0.8,-,0.2,0.8,0.2,1,6.31
440,Motaz Hawsawi Saudi Arabia,30, Defender,,1,90,2,-,-,3,-,1,-,-,6.31
441,Nicolás Tagliafico Argentina,30, D(CL),,4,350,1,0.8,1.5,0.3,1.8,1.3,0.3,-,6.31
442,Syam Ben Youssef Tunisia,33, D(C),,2,131,2.5,1.5,2.5,-,2,2,1,-,6.31
443,Khadim N'Diaye Senegal,37, Goalkeeper,,3,270,-,-,-,-,0.7,-,-,-,6.3
444,Gelson Martins Portugal,27, M(LR),,0(1),31,1,-,-,-,-,-,-,-,6.3
445,José Izquierdo Colombia,30, AM(L),,1,70,1,-,1,-,-,1,-,-,6.3
446,Mohammed Kanno Saudi Arabia,27, Substitute,,0(1),16,1,-,1,-,-,2,-,-,6.3
447,Marco Asensio Spain,26, AM(CLR),,1(2),130,0.3,-,-,-,0.3,-,-,-,6.3
448,Marcus Rashford England,24, AM(CLR),FW,1(5),212,0.2,-,0.7,-,-,0.8,-,-,6.3
449,Timo Werner Germany,26, AM(CLR),FW,3,266,0.3,0.3,0.3,-,0.3,0.7,-,-,6.3
450,Cheikhou Kouyaté Senegal,32, D(CR),DMC,1(2),118,1.3,-,0.3,-,0.7,-,-,-,6.29
451,Tim Cahill Australia,42, M(C),FW,0(1),37,-,-,2,-,-,-,-,-,6.29
452,William Troost-Ekong Nigeria,29, D(C),,3,270,0.7,1,0.7,0.3,3,-,-,-,6.29
453,Makoto Hasebe Japan,38, D(CR),M(CR),3(1),278,1,0.8,1.5,0.3,1.3,1,0.3,-,6.28
454,Vladimir Granat Russia,35, D(CL),,0(1),76,1,-,-,-,3,1,-,-,6.28
455,Johan Venegas Costa Rica,33, AM(CR),,2,150,2,1.5,3,-,-,1,-,-,6.28
456,Fayçal Fajr Morocco,34, M(CLR),,0(2),31,-,-,1.5,-,-,-,-,-,6.28
457,Odion Ighalo Nigeria,33, AM(C),FW,1(2),123,0.3,-,2,-,1.7,0.3,-,-,6.27
458,Marvin Plattenhardt Germany,30, D(L),M(L),1,79,-,-,-,-,1,-,-,-,6.27
459,Saîf-Eddine Khaoui Tunisia,27, AM(CR),,1,90,2,1,2,-,-,2,-,-,6.27
460,Sebastian Rudy Germany,32, D(R),M(CR),1,31,-,-,1,-,-,-,-,-,6.27
461,Blas Pérez Panama,41, FW,,2,163,-,-,0.5,-,1,0.5,-,-,6.27
462,Cristian Rodríguez Uruguay,36, AM(CL),,1(4),165,0.6,0.6,0.4,-,0.2,0.2,-,-,6.26
463,Nabil Fekir France,29, AM(CLR),FW,0(6),69,0.5,-,0.5,-,0.3,0.3,-,-,6.25
464,Emil Krafth Sweden,28, D(CR),,1(1),93,-,-,-,-,1,-,0.5,-,6.24
465,Martin Braithwaite Denmark,31, AM(CLR),FW,2(2),250,0.5,0.3,1.3,-,0.5,0.3,-,-,6.24
466,Ferjani Sassi Tunisia,30, DMC,,3,195,1.7,0.7,2.3,-,0.3,1,-,-,6.24
467,Danny Rose England,32, D(L),M(L),2(3),205,1.2,0.4,0.2,-,0.4,0.6,-,-,6.24
468,Shinji Okazaki Japan,36, AM(CLR),FW,1(2),68,0.3,0.3,0.3,-,0.3,-,-,-,6.24
469,Emil Hallfredsson Iceland,38, AM(C),,2,180,2,1.5,1.5,-,1,4.5,-,-,6.24
470,Abel Aguilar Colombia,37, M(C),,1,32,-,-,-,-,-,1,-,-,6.23
471,Ayoub El Kaabi Morocco,29, AM(LR),FW,1(1),98,-,-,1,-,0.5,-,-,-,6.23
472,Lucas Biglia Argentina,36, DMC,,1,54,1,-,-,-,-,2,-,-,6.23
473,Lucas Vázquez Spain,31, D(R),M(R),1(1),84,0.5,0.5,1,-,0.5,0.5,-,-,6.23
474,Rúrik Gíslason Iceland,34, M(CLR),FW,1(1),117,1,0.5,1,-,1,1,-,-,6.23
475,Adrien Silva Portugal,33, M(C),,2(1),156,1,0.3,0.7,-,-,1.3,-,-,6.23
476,Jefferson Lerma Colombia,27, D(R),DMC,2(2),176,0.3,0.5,0.8,-,1.3,0.8,0.3,-,6.22
477,Jonathan dos Santos Mexico,32, M(CR),,0(1),35,3,1,-,-,-,-,-,-,6.22
478,Lukasz Teodorczyk Poland,31, FW,,0(2),29,0.5,-,0.5,-,-,-,-,-,6.22
479,Marcos Acuña Argentina,30, D(L),M(CL),1,90,3,-,1,-,2,2,1,-,6.22
480,Rodrigo Spain,31, M(CLR),FW,0(3),24,-,-,-,-,-,-,-,-,6.22
481,Dawid Kownacki Poland,25, AM(CLR),FW,1(1),74,-,-,1,-,1,0.5,-,-,6.22
482,Denis Zakaria Switzerland,25, D(C),DMC,0(2),50,1,0.5,1.5,-,-,1,-,-,6.21
483,Marco Ureña Costa Rica,32, FW,,2,121,1.5,-,2,-,-,0.5,-,-,6.21
484,Jackson Irvine Australia,29, M(CL),,0(3),44,1,0.3,-,-,-,0.3,-,-,6.2
485,Abdullahi Shehu Nigeria,29, D(R),M(C),1,90,1,2,1,-,4,2,-,-,6.19
486,Ahmed Khalil Tunisia,27, Defender,,0(1),13,1,-,2,-,-,-,-,-,6.19
487,Aleksandr Erokhin Russia,32, M(CLR),FW,0(2),90,0.5,0.5,1.5,-,-,1,0.5,-,6.18
488,Benjamin Mendy France,28, D(L),DMC,0(1),40,-,-,-,-,-,1,-,-,6.18
489,Filip Bradaric Croatia,30, DMC,,0(1),25,1,-,-,-,1,-,-,-,6.18
