,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
217,Makoto Hasebe Eintracht Frankfurt,38, D(CR),M(CR),12(6),1184,1.5,1.2,0.7,0.6,1.8,0.9,0.4,-,6.57
218,Arne Maier Augsburg,23, M(C),,21(8),1871,0.7,0.5,0.4,-,0.4,0.6,-,-,6.57
219,Branimir Hrgota Greuther Fuerth,29, AM(CLR),FW,33(1),2789,1.4,0.3,1.6,-,0.1,1.5,-,-,6.57
220,Fabian Klos Arminia Bielefeld,34, FW,,14(11),1423,0.3,-,1.2,-,1.2,0.3,0.2,-,6.57
221,Erik Durm Eintracht Frankfurt,30, D(LR),M(LR),7,478,1.9,1.4,0.3,0.1,1.0,0.4,0.1,-,6.57
222,Stefan Posch Hoffenheim,25, D(CR),,26(2),2203,1.7,1,1.3,0.6,2.4,0.6,0.6,-,6.57
223,Armel Bella-Kotchap Bochum,20, D(C),,19(2),1679,1.6,1.9,1.1,0.5,4.0,0.5,0.8,2,6.56
224,Ishak Belfodil Hertha Berlin,30, AM(LR),FW,17(9),1643,0.3,0.2,0.7,-,0.6,0.2,-,-,6.56
225,Timo Horn FC Koln,29, GK,,13,1170,-,-,-,-,0.9,0.1,-,-,6.56
226,Nico Elvedi Borussia M.Gladbach,25, D(CLR),,28,2432,1.4,1.2,0.8,1.1,2.9,0.5,0.8,-,6.55
227,Vladimír Darida Hertha Berlin,32, M(CLR),FW,23(2),1799,1.3,0.8,0.9,-,0.6,0.8,0.1,-,6.55
228,Luca Kilian FC Koln,22, D(C),,25(5),2282,1.4,1.5,0.2,0.6,3.5,0.7,0.4,-,6.55
229,Marco Meyerhöfer Greuther Fuerth,26, D(R),M(R),25(1),2281,2,1.8,0.6,0.3,2.2,0.5,0.7,1,6.55
230,Odilon Kossounou Leverkusen,21, D(CR),,20(7),1791,0.9,1,0.6,0.1,2.2,0.4,0.5,-,6.55
231,Yussuf Poulsen RBL,28, AM(R),FW,12(13),1078,0.5,0.1,0.9,-,0.4,0.4,-,-,6.55
232,Munas Dabbur Hoffenheim,30, AM(C),FW,17(10),1317,0.6,0.2,1.1,-,0.1,0.5,-,-,6.54
233,Hamadi Al Ghaddioui Stuttgart,31, FW,,7(3),500,0.5,-,1.3,-,0.4,0.4,0.1,-,6.54
234,Andreas Linde Greuther Fuerth,29, GK,,12,1080,-,0.1,-,-,0.2,-,-,-,6.54
235,Rafal Gikiewicz Augsburg,34, GK,,34,3060,0.1,0.1,-,-,0.8,0.1,-,-,6.54
236,Jean-Paul Boëtius Mainz,28, AM(CL),FW,19(14),1802,1.2,0.8,0.6,-,0.2,0.9,0.1,-,6.54
237,Rafael Czichos FC Koln,32, D(C),,16(1),1404,1.7,1.1,0.9,1.1,3.0,0.8,0.8,1,6.54
238,Marcus Thuram Borussia M.Gladbach,25, AM(L),FW,8(12),885,0.3,0.3,0.6,-,0.3,0.2,-,-,6.54
239,Alessandro Schöpf Arminia Bielefeld,28, M(CLR),,27(4),2407,1.3,1,0.9,-,0.6,0.5,0.2,-,6.54
240,Omar Richards Bayern,24, D(L),M(L),5(7),437,1.6,0.3,1.3,-,0.4,0.4,0.1,-,6.54
241,Orel Mangala Stuttgart,24, M(C),,22(6),1863,0.6,0.4,0.9,-,0.6,0.4,0.1,-,6.53
242,Andrés Andrade Arminia Bielefeld,23, D(CL),,12(5),1046,1.6,1.1,0.8,0.5,2.5,1.1,0.4,-,6.53
243,Roland Sallai Freiburg,25, AM(CLR),FW,18(13),1560,0.7,0.4,0.9,-,0.4,0.5,-,-,6.53
244,Timothy Tillman Greuther Fuerth,23, AM(C),,23(6),2018,1.5,0.4,1.3,-,0.8,0.8,0.1,-,6.53
245,Sardar Azmoun Leverkusen,27, AM(C),FW,4(5),358,0.3,-,0.9,-,0.9,0.6,-,-,6.53
246,Masaya Okugawa Arminia Bielefeld,26, AM(CLR),FW,30(3),2545,1.4,0.6,0.7,-,0.4,0.8,-,-,6.52
247,Tanguy Nianzou Bayern,20, D(C),,6(11),577,0.6,0.4,0.8,0.1,1.0,0.2,0.1,-,6.52
248,Dedryck Boyata Hertha Berlin,31, D(C),,22(1),1900,0.7,0.7,0.5,0.5,5.8,0.1,0.6,-,6.52
249,Julian Ryerson Union Berlin,24, D(R),M(CLR),13(15),1421,1.0,0.6,0.4,-,1.1,0.3,0.1,-,6.52
250,Micky van de Ven Wolfsburg,21, Defender,,2(3),189,0.8,0.4,-,0.2,1.4,0.2,0.2,-,6.52
251,Kingsley Ehizibue FC Koln,27, D(R),M(R),6(10),675,2.0,0.6,0.9,0.1,1.4,0.6,0.3,-,6.52
252,Marc Roca Bayern,25, DMC,,4(5),378,1.0,0.7,1.1,-,0.4,0.7,-,-,6.51
253,Milos Pantovic Bochum,26, AM(CLR),,18(10),1539,0.7,0.6,0.9,-,0.3,0.7,0.1,-,6.51
254,Christopher Lenz Eintracht Frankfurt,27, D(L),M(L),6(9),659,1.9,0.5,1,0.1,1.4,0.6,0.3,-,6.51
255,Dan-Axel Zagadou Borussia Dortmund,23, D(CL),,10(5),950,0.9,1.0,0.8,0.3,2.5,0.2,0.3,-,6.51
256,Aster Vranckx Wolfsburg,19, M(C),,12(12),1139,1.4,0.5,1.7,-,0.6,0.5,0.3,-,6.51
257,Woo-Yeong Jeong Freiburg,22, AM(CR),FW,23(9),1795,0.5,0.2,0.3,-,0.3,0.3,-,-,6.51
258,Jérôme Roussillon Wolfsburg,29, D(L),M(L),18(8),1779,0.5,0.5,0.4,0.1,1.2,0.2,0.2,-,6.5
259,Marco Richter Hertha Berlin,24, AM(CLR),FW,19(11),1716,1.0,0.5,1,-,0.7,0.8,0.1,-,6.5
260,Nico Schulz Borussia Dortmund,29, D(L),M(L),9(7),834,1.3,0.7,0.8,0.1,0.4,0.8,0.1,-,6.5
261,Michael Esser Bochum,34, GK,,3,270,-,-,-,-,1.0,0.3,-,-,6.49
262,Pavao Pervan Wolfsburg,34, GK,,6,540,-,-,-,-,1.2,-,-,-,6.49
263,Marvin Friedrich Borussia M.Gladbach,26, D(C),,7(1),600,1.8,0.6,0.5,0.5,3.3,0.3,0.4,-,6.49
264,Ondrej Duda FC Koln,27, AM(C),FW,20(11),1618,0.7,0.5,1.3,-,0.3,0.5,0.1,-,6.49
265,Eric Choupo-Moting Bayern,33, M(CLR),FW,1(19),363,0.5,0.3,0.4,-,0.1,0.4,-,-,6.49
266,Pascal Stenzel Stuttgart,26, D(CR),M(R),9(7),894,1.5,0.7,0.8,0.1,1.4,1,0.2,-,6.49
267,Lucas Tousart Hertha Berlin,25, DMC,,22(8),1961,1.4,1.2,1.1,-,1.8,0.8,0.2,-,6.49
268,Angelo Stiller Hoffenheim,21, DMC,,18(8),1692,1.2,0.3,1,0.1,0.6,0.5,0.2,-,6.48
269,Dodi Lukébakio Wolfsburg,24, AM(CLR),FW,7(12),873,0.4,0.7,0.8,-,0.1,0.5,-,-,6.48
270,Danny Blum Bochum,31, AM(LR),FW,2(11),339,0.2,0.2,0.2,-,0.1,0.2,-,-,6.48
271,Alfred Finnbogason Augsburg,33, FW,,3(7),288,0.3,0.2,0.3,-,0.8,0.2,0.1,-,6.48
272,Joe Scally Borussia M.Gladbach,19, D(R),M(R),20(10),1905,1.3,0.7,0.9,0.2,1.1,0.8,0.1,-,6.48
273,Rubén Vargas Augsburg,24, AM(CLR),FW,26(3),2005,1,0.6,1.1,-,0.3,0.7,-,-,6.48
274,Jonathan Schmid Freiburg,32, D(R),M(CLR),6(7),583,0.9,0.5,0.3,0.2,1,0.2,0.1,-,6.47
275,Kevin Akpoguma Hoffenheim,27, D(CR),M(R),19(7),1535,1.3,0.8,1,0.3,0.9,0.5,0.1,-,6.47
276,Delano Burgzorg Mainz,23, AM(L),,0(3),24,0.3,-,0.3,-,-,0.3,-,-,6.47
277,Bouna Sarr Bayern,30, D(R),M(CLR),0(5),59,0.8,1.2,-,-,-,0.2,0.2,-,6.46
278,Anderson Lucoqui Mainz,25, D(L),M(L),9(4),743,1.6,0.8,1.3,-,0.6,0.8,0.2,-,6.46
279,Andreas Luthe Union Berlin,35, GK,,27,2430,-,-,-,-,0.7,-,-,-,6.45
280,Marius Wolf Borussia Dortmund,27, D(R),M(CLR),15(12),1324,1.0,0.5,0.6,0.1,0.2,0.4,-,-,6.45
281,Takuma Asano Bochum,27, AM(CLR),FW,20(7),1618,0.4,0.3,0.6,-,0.3,0.5,-,-,6.45
282,Jacob Barrett Arminia Bielefeld,27, D(L),,20(4),1641,0.7,1.2,0.5,0.2,1.7,0.5,0.3,1,6.45
283,Manuel Prietl Arminia Bielefeld,31, M(C),,23(3),2122,2.3,1.5,1.5,0.2,1.2,1.4,0.1,-,6.45
284,Jan Thielmann FC Koln,20, AM(CLR),FW,10(19),1182,0.8,0.3,0.4,-,0.3,0.5,0.1,-,6.45
285,Peter Pekarík Hertha Berlin,35, D(LR),M(R),26(1),2239,1.7,1.1,0.9,0.3,1.9,0.5,0.4,-,6.44
286,Gian-Luca Itter Greuther Fuerth,23, D(CL),,16(8),1453,1.8,0.5,0.8,0.1,2.0,0.7,0.4,-,6.44
287,Sebastian Vasiliadis Arminia Bielefeld,24, M(C),,16(3),1199,1.6,1.3,0.7,0.1,1.6,1.4,0.1,-,6.44
288,Steffen Tigges Borussia Dortmund,24, Forward,,0(9),105,0.4,-,0.1,-,0.2,0.1,0.1,-,6.43
289,Jamie Leweling Greuther Fuerth,21, AM(R),FW,22(11),1959,0.4,0.4,0.5,-,0.2,0.4,-,-,6.43
290,Luca Netz Borussia M.Gladbach,19, D(L),M(L),16(7),1313,1,0.6,0.3,0.2,1.0,1.3,0.2,-,6.43
291,Kristijan Jakic Eintracht Frankfurt,25, DMC,,21(5),1883,1.4,0.8,1.2,-,0.9,1.8,0.1,-,6.43
292,Elvis Rexhbecaj Bochum,24, M(C),,29(2),2469,1.3,0.9,1.1,-,0.5,0.7,0.2,-,6.43
293,Jürgen Locadia Bochum,28, AM(LR),FW,4(7),442,0.4,0.1,0.9,-,0.2,-,-,-,6.43
294,Florian Niederlechner Augsburg,31, AM(CR),FW,13(13),1153,0.2,0.2,0.5,-,0.2,0.3,-,1,6.43
295,Alexander Schwolow Hertha Berlin,30, GK,,25,2176,-,0.1,0.1,-,1.0,-,-,-,6.43
296,Sebastian Rode Eintracht Frankfurt,31, D(R),M(C),10(7),763,0.9,0.8,0.4,-,0.5,0.7,0.1,-,6.42
297,Clinton Mola Stuttgart,21, D(L),,1(2),113,1,1.0,-,-,0.3,0.7,1.7,-,6.42
298,Hannes Wolf Borussia M.Gladbach,23, M(CLR),,2(5),306,3.3,0.3,1.4,-,0.1,1.4,-,-,6.42
299,Aymen Barkok Eintracht Frankfurt,24, AM(CR),,2(3),159,1.2,1.0,0.8,-,1.2,1,0.2,-,6.42
