,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
0,Mattia Zaccagni Verona,27, AM(CL),FW,2,180,1.5,2,0.5,-,-,0.5,-,-,8.47
1,Luca Gemello Torino,22, Goalkeeper,,1,90,-,-,-,-,-,-,-,-,7.71
2,Domenico Berardi Sassuolo,28, AM(R),FW,33,2838,1,0.9,1.6,-,0.7,1.3,0.1,-,7.43
3,Rafael Leão AC Milan,23, AM(L),FW,31(3),2621,0.5,0.4,0.7,-,0.2,0.3,-,-,7.37
4,Sergej Milinkovic-Savic Lazio,27, AM(C),,36(1),3111,1.8,0.9,1.5,-,1.1,1,0.2,-,7.36
5,Lorenzo Pellegrini Roma,26, M(CL),,27(1),2300,1.3,1,1.6,-,0.7,1.6,-,-,7.34
6,Dusan Vlahovic Fiorentina,22, FW,,21,1862,0.2,-,0.9,-,0.7,0.4,0.1,-,7.33
7,Ciro Immobile Lazio,32, FW,,31,2718,0.3,0.1,1.2,-,0.5,0.5,-,-,7.31
8,Luis Muriel Atalanta,31, AM(CL),FW,17(10),1543,0.6,0.1,0.5,-,0.2,0.6,-,-,7.3
9,Hakan Çalhanoglu Inter,28, M(CLR),FW,33(1),2509,1.2,0.7,1.1,-,0.3,0.9,0.1,-,7.28
10,Wisdom Amey Bologna,17, Defender,,1,72,3.0,3.0,1.0,-,1.0,1.0,-,-,7.27
11,Victor Osimhen Napoli,23, FW,,23(4),1993,0.4,0.1,1.4,-,0.6,0.1,0.1,-,7.22
12,Ivan Perisic Inter,33, M(CLR),FW,35,2844,1.1,1.3,0.8,-,0.9,0.6,0.2,-,7.22
13,Paulo Dybala Juventus,28, AM(CR),FW,26(3),2074,1.0,0.3,0.6,-,0.1,0.9,-,-,7.22
14,Bremer Torino,25, D(C),,33,2895,1.5,3.2,2.0,0.6,4.0,0.3,0.7,-,7.22
15,Gianluca Caprari Verona,29, AM(CLR),FW,33(2),2755,1.2,0.1,1.2,-,0.1,1.0,-,-,7.2
16,Juan Cuadrado Juventus,34, D(R),M(CLR),28(5),2496,1.5,0.9,0.6,-,0.9,0.8,0.2,-,7.19
17,Lautaro Martínez Inter,25, FW,,28(7),2302,0.6,0.5,1.1,-,0.2,0.1,-,-,7.18
18,Tammy Abraham Roma,24, FW,,36(1),3099,0.7,0.1,1.0,-,0.7,0.4,0.1,-,7.17
19,Theo Hernández AC Milan,24, D(L),M(L),30(2),2713,1.7,0.7,1.1,0.3,0.8,0.3,0.1,-,7.16
20,Marcelo Brozovic Inter,29, M(CR),,35,2951,2.2,1.1,1.2,-,0.9,1,0.3,-,7.13
21,Nicolò Barella Inter,25, AM(C),,36,2933,1.8,0.6,0.8,-,0.2,0.7,0.1,-,7.13
22,Fabián Ruiz Napoli,26, M(CL),,29(3),2398,1.7,0.7,0.7,-,1,1.2,-,-,7.1
23,Lorenzo Insigne Napoli,31, AM(CL),FW,28(4),2311,0.7,0.6,0.6,-,-,1.1,-,-,7.09
24,Wladimiro Falcone Sampdoria,27, GK,,9(1),855,-,0.1,-,-,0.8,-,-,-,7.08
25,Kalidou Koulibaly Napoli,31, D(C),,27,2406,1.4,1.1,1,0.7,3.1,0.5,0.9,-,7.08
26,Edin Dzeko Inter,36, FW,,27(9),2476,0.4,0.1,0.8,-,1,0.5,0.1,-,7.07
27,Duván Zapata Atalanta,31, FW,,20(4),1732,0.3,0.1,1.2,-,0.2,0.2,-,-,7.06
28,André-Frank Zambo Anguissa Napoli,26, M(C),,21(4),1925,2,1.0,1.5,-,1.2,1,0.2,-,7.05
29,Giovanni Di Lorenzo Napoli,29, D(CLR),M(R),33,2873,1.8,1.2,1.1,0.2,1.2,0.8,0.3,-,7.04
30,Gerard Deulofeu Udinese,28, AM(CLR),FW,31(3),2628,0.3,0.3,0.7,-,0.1,0.6,-,-,7.04
31,Sandro Tonali AC Milan,22, DMC,,31(5),2608,1.5,0.9,1.3,-,0.5,0.6,0.2,-,7.02
32,Felipe Anderson Lazio,29, M(CLR),FW,33(5),2900,1.9,0.5,1.1,-,0.4,1.9,0.2,-,7.02
33,Nicolás González Fiorentina,24, M(CLR),FW,26(7),2361,0.6,0.6,0.9,-,0.1,0.6,0.1,-,7.02
34,Mattia Zaccagni Lazio,27, AM(CL),FW,21(8),1881,1.1,0.7,1.0,-,0.1,0.3,0.1,-,7.01
35,Abdelhamid Sabiri Sampdoria,25, AM(CL),FW,9(5),895,2.4,0.5,1.5,-,0.2,1.3,0.1,-,7.0
36,José Luis Palomino Atalanta,32, D(C),,30(4),2674,2.3,2.9,1.1,0.7,2.3,0.5,0.6,-,7.0
37,Henrikh Mkhitaryan Roma,33, M(CLR),FW,29(2),2505,1.5,0.7,1.3,-,0.8,1.1,0.1,-,6.99
38,Olivier Giroud AC Milan,35, FW,,22(7),1905,0.5,0.1,1.1,-,0.7,0.5,0.1,-,6.99
39,Fikayo Tomori AC Milan,24, D(CR),,30(1),2719,2.4,1.5,0.6,0.5,2.5,0.3,0.7,-,6.98
40,Mário Rui Napoli,31, D(L),M(L),34,3002,2,1.2,0.9,0.3,1.3,1.3,0.2,-,6.98
41,Milan Djuric Salernitana,32, FW,,23(10),2173,-,0.1,0.7,-,1,0.1,-,-,6.97
42,Luis Alberto Lazio,29, AM(CL),FW,27(7),2363,0.9,0.4,0.4,-,0.2,1.3,0.1,-,6.96
43,Francesco Bardi Bologna,30, GK,,2,178,-,-,-,-,-,-,-,-,6.96
44,Federico Chiesa Juventus,24, M(CLR),FW,11(3),868,1.9,0.3,0.6,-,0.1,1,-,-,6.94
45,Bryan Cristante Roma,27, D(C),M(C),29(5),2674,2.3,1.2,1.2,0.1,1.3,0.9,0.1,1,6.94
46,Antonio Candreva Sampdoria,35, M(CLR),,36,3132,0.8,0.9,0.5,-,0.3,1,0.1,-,6.94
47,Franck Kessié AC Milan,25, M(C),,25(6),2312,1.3,0.7,1.2,0.1,0.7,0.3,0.3,-,6.94
48,Danilo Juventus,31, D(CLR),DMC,22,1895,1.7,1.5,0.9,0.3,2.1,0.5,0.5,-,6.93
49,Sergio Romero Venezia,35, GK,,16,1440,0.1,0.1,0.1,-,1.3,-,-,-,6.93
50,Mike Maignan AC Milan,27, GK,,32,2880,0.1,-,-,-,0.5,-,-,-,6.92
51,Robin Gosens Atalanta,28, D(L),M(CL),5(1),462,1.2,1.5,0.5,-,0.2,0.7,-,-,6.92
52,Antonin Barak Verona,27, AM(C),,27(2),2348,0.6,0.2,0.9,-,0.8,0.4,0.2,-,6.91
53,Ruslan Malinovskyi Atalanta,29, M(CR),FW,19(11),1603,0.6,0.2,1.3,-,-,0.5,0.1,-,6.91
54,Luca Lezzerini Venezia,27, GK,,6,496,-,-,-,-,-,-,-,-,6.9
55,Simone Verdi Salernitana,30, AM(CLR),FW,11(4),838,0.8,0.2,0.7,-,-,0.7,-,-,6.9
56,Alessandro Bastoni Inter,23, D(C),,29(2),2323,1.4,1.1,1,0.2,1.8,0.5,0.4,-,6.9
57,Pedro Lazio,35, M(CLR),FW,25(7),2043,1.1,0.2,1,-,0.3,1,0.1,-,6.89
58,Hamed Traorè Sassuolo,22, AM(CLR),,21(10),1780,1,0.4,1,-,0.1,1.2,0.1,-,6.89
59,Giovanni Simeone Verona,27, AM(R),FW,32(3),2669,0.8,0.2,1.6,-,0.6,0.9,0.1,-,6.89
60,Davide Calabria AC Milan,25, D(LR),M(R),24(2),2124,2.4,0.9,0.6,0.2,1.1,1.3,0.2,-,6.89
61,Matthijs de Ligt Juventus,23, D(C),,29(2),2675,1.1,0.8,1,0.2,3.1,0.1,0.7,-,6.87
62,Alex Meret Napoli,25, GK,,7,620,-,-,-,-,0.6,-,-,-,6.87
63,Guglielmo Vicario Empoli,25, GK,,38,3420,-,-,-,-,0.8,-,-,-,6.87
64,Lukasz Skorupski Bologna,31, GK,,36,3240,-,-,0.1,-,1.1,-,-,-,6.86
65,Pierre Kalulu AC Milan,22, D(CR),,21(7),1939,2.2,0.9,0.6,0.4,1.8,0.2,0.5,-,6.86
66,Etrit Berisha Torino,33, GK,,10,900,-,-,0.1,-,0.8,-,-,-,6.86
67,Junior Messias AC Milan,31, AM(CR),FW,14(12),1430,1.3,0.7,0.8,-,0.6,0.7,-,-,6.86
68,Mario Pasalic Atalanta,27, M(CL),,24(13),2010,0.7,0.5,0.8,-,0.4,0.5,0.2,-,6.86
69,Dries Mertens Napoli,35, AM(CLR),FW,16(14),1389,0.5,0.3,0.9,-,0.1,0.4,0.1,-,6.86
70,Marko Arnautovic Bologna,33, AM(CLR),FW,32(1),2706,0.5,0.2,1.4,-,0.5,0.7,0.1,-,6.85
71,Hirving Lozano Napoli,27, AM(LR),FW,20(10),1622,0.9,0.3,0.9,-,0.3,0.7,-,-,6.85
72,Sasa Lukic Torino,26, M(C),,34(1),2987,1.5,0.7,2.4,0.1,1.1,0.7,0.2,-,6.85
73,Dusan Vlahovic Juventus,22, FW,,12(3),1078,-,-,0.5,-,0.5,0.3,-,-,6.85
74,Beto Udinese,24, FW,,24(4),2175,0.8,0.2,1.9,-,0.9,0.4,-,-,6.84
75,Adrien Tameze Verona,28, M(C),,26(12),2580,1.4,1.4,0.9,-,1.0,1.0,0.1,-,6.84
76,Jerdy Schouten Bologna,25, DMC,,16(1),1394,1.5,1.9,1.0,-,1.7,0.8,0.3,-,6.84
77,Josip Ilicic Atalanta,34, AM(CLR),FW,8(12),837,0.4,0.2,0.7,-,0.1,0.7,0.1,-,6.84
78,Álvaro Morata Juventus,29, AM(L),FW,26(9),2312,0.5,0.1,1.4,-,0.6,0.7,-,-,6.83
79,Nicolás Domínguez Bologna,24, DMC,,23(5),2027,2.7,1.1,0.9,-,1.1,1.6,0.3,-,6.83
80,Amir Rrahmani Napoli,28, D(CL),,33,2928,0.6,0.6,0.7,0.3,2.5,0.1,0.8,-,6.83
81,Adrian Semper Genoa,24, GK,,1,90,-,-,-,-,-,-,-,-,6.83
82,Zlatan Ibrahimovic AC Milan,40, FW,,11(12),1009,-,0.1,0.7,-,0.4,0.1,-,1,6.82
83,Gianluca Scamacca Sassuolo,23, FW,,25(11),2155,0.5,0.1,1.4,-,0.6,0.4,-,-,6.82
84,David Ospina Napoli,33, GK,,31,2790,-,-,-,-,0.5,-,-,-,6.82
85,Teun Koopmeiners Atalanta,24, D(C),M(C),23(7),2129,1.3,0.5,1.2,-,0.5,1.1,0.1,1,6.82
86,Éderson Salernitana,23, DMC,,13(2),1153,1.9,1.3,1.2,0.1,0.5,0.8,0.1,-,6.82
87,Riccardo Stivanello Bologna,18, Defender,,0(1),45,1,-,-,-,6,-,2,-,6.82
88,Adrien Rabiot Juventus,27, DMC,M(L),28(4),2294,2,0.6,1.4,-,1,0.6,0.3,-,6.82
89,Milan Skriniar Inter,27, D(C),,35,3150,1.3,0.7,1.2,0.3,2.5,0.5,0.7,-,6.82
90,Denzel Dumfries Inter,26, D(R),M(R),21(12),2028,1.0,0.3,1.0,0.1,0.5,0.5,0.2,-,6.81
91,Jordan Veretout Roma,29, M(C),,26(10),2329,0.9,0.8,0.5,-,0.6,0.7,-,-,6.81
92,Manuel Locatelli Juventus,24, M(C),,23(8),2161,1.4,0.7,1.4,-,1.1,0.8,0.7,-,6.81
93,Stephane Singo Torino,21, M(R),,32(3),2626,1.6,0.7,1.2,-,1.2,0.3,0.2,-,6.8
94,Simone Bastoni Spezia,25, D(L),DMC,26(5),2291,1.7,1.0,1.0,-,0.9,1.4,0.4,-,6.8
95,Szymon Zurkowski Empoli,24, M(C),,29(6),2320,1.7,1.0,1.2,-,0.8,1.1,0.3,-,6.8
96,Giorgio Altare Cagliari,24, D(C),,17(2),1469,2.1,1.6,1.8,0.3,3.7,0.3,0.3,-,6.8
97,Samir Udinese,27, D(CL),,17,1427,2.1,2.5,1.9,0.3,3.4,0.6,0.4,-,6.8
98,Ibañez Roma,23, D(C),,32(2),2888,1.6,1.8,1.4,0.6,2.8,0.5,0.2,-,6.8
99,Destiny Udogie Udinese,19, M(L),,29(6),2486,1.8,0.8,1.0,0.2,1.0,0.8,0.2,-,6.8
100,Milan Badelj Genoa,33, M(C),,34,2853,1.9,2.5,1.1,0.1,1.2,1.4,0.2,-,6.79
101,Sérgio Oliveira Roma,30, DMC,,13(1),902,1.9,0.7,0.9,-,0.4,1.1,-,-,6.79
102,Samir Handanovic Inter,38, GK,,37,3330,-,-,-,-,0.5,-,-,-,6.79
103,Petar Stojanovic Empoli,26, D(R),M(R),32(1),2741,2.9,0.8,1.4,0.2,1.6,1.7,0.4,-,6.79
104,Ismaël Bennacer AC Milan,24, DMC,,15(16),1523,1.4,0.8,0.8,-,0.5,0.9,0.1,-,6.78
105,Morten Frendrup Genoa,21, DMC,,6(4),694,4,1.7,1,-,0.6,1.6,0.2,-,6.78
106,Marten de Roon Atalanta,31, D(C),DMC,28(2),2549,2.3,1.5,1.7,0.3,1.4,0.9,0.1,-,6.78
107,Marco Faraoni Verona,30, D(R),M(R),30(2),2583,1.9,0.7,0.8,-,1.7,1,0.2,-,6.77
108,João Pedro Cagliari,30, AM(CLR),FW,37,3325,0.4,0.2,1.8,-,0.5,0.4,0.1,-,6.77
109,Josip Brekalo Torino,24, AM(CLR),FW,26(6),2297,0.3,0.1,0.6,-,0.2,0.6,-,-,6.77
110,Davide Frattesi Sassuolo,22, DMC,,35(1),2885,1.3,0.8,1.3,0.1,1.6,0.7,0.3,1,6.77
111,Federico Dimarco Inter,24, D(CL),M(L),13(19),1422,0.9,0.6,0.5,-,0.4,0.3,-,-,6.77
112,Ivan Provedel Spezia,28, GK,,31,2762,-,0.1,0.1,-,1.1,-,-,1,6.76
113,Maxime Lopez Sassuolo,24, M(CR),,33(2),2942,2,1.2,1.1,-,1.0,1.5,0.2,-,6.76
114,Pablo Marí Udinese,28, D(C),,15,1342,1.1,1.4,1.3,0.5,4.6,0.5,0.8,-,6.76
115,Cristiano Biraghi Fiorentina,29, D(L),M(L),37,3167,1,0.5,0.8,0.4,0.7,0.8,0.3,1,6.76
116,Merih Demiral Atalanta,24, D(C),,22(6),1916,1.1,2.1,1.0,0.4,2.3,0.5,0.5,-,6.75
117,Giacomo Bonaventura Fiorentina,33, M(CLR),,28(3),2280,1.1,0.5,1.0,-,0.3,0.8,0.1,-,6.75
118,Musa Barrow Bologna,23, AM(CL),FW,25(9),2147,0.4,0.2,0.3,-,0.1,0.4,-,-,6.75
119,Nikola Milenkovic Fiorentina,24, D(CR),,34,2932,1.6,1.1,1.4,1.3,2.7,0.1,0.4,-,6.75
120,Giacomo Raspadori Sassuolo,22, AM(CL),FW,32(4),2757,0.8,0.3,0.8,-,0.3,0.8,0.1,-,6.75
121,Emil Bohinen Salernitana,23, M(C),,8(3),699,1.4,1.1,1.5,0.1,1.2,0.9,0.3,-,6.75
122,Chris Smalling Roma,32, D(CR),,23(4),2088,1.3,1.0,0.3,0.2,3.3,0.3,0.9,1,6.74
123,Alessio Romagnoli AC Milan,27, D(CL),,16(3),1408,1.3,1.0,0.9,0.3,2.3,0.2,0.6,-,6.74
124,Giorgio Chiellini Juventus,38, D(C),,16(5),1354,1.0,1.0,0.7,0.2,2.7,0.3,0.9,-,6.74
125,Andrea Pinamonti Empoli,23, FW,,32(4),2871,0.3,0.2,0.9,-,0.6,0.4,0.1,-,6.74
126,Francesco Acerbi Lazio,34, D(C),,29(1),2530,0.8,1.1,0.6,0.6,3.0,0.2,0.9,-,6.73
